id_ords,data_provider,country,step_barrier_id,step_barrier,product_category,brand,repair_status,year_of_manufacture,event_date,language,problem
restart_15748,The Restart Project,GBR,6,Replace with new battery,Laptop,Sony,Repairable,2012,2019-11-10,en,"Slow running. poor battery life.  Deleted surplus software, recommended battery provider."
restart_15881,The Restart Project,GBR,6,Replace with new battery,Handheld entertainment device,Unknown,Repairable,????,2019-11-16,en,Not working - need new battery in receiver box
restart_1599,The Restart Project,GBR,6,Replace with new battery,Handheld entertainment device,Apple,Repairable,????,2015-07-25,en,Had no power. Restarter told person that they needed to get a new battery and gave them information verbally on how to open it and fit. The person said that she will try to do this and if she couldn't get into it then she would return for help.
restart_16004,The Restart Project,IRL,6,Replace with new battery,Laptop,Toshiba,Repairable,2015,2019-11-24,en,Integrated Battery and RTC battery dead
restart_16005,The Restart Project,IRL,6,Replace with new battery,Toy,Unknown,Repairable,2017,2019-11-24,en,Dead battery - needs replacement
restart_16240,The Restart Project,GBR,6,Replace with new battery,Laptop,HP,Repairable,2011,2019-12-09,en,New battery required and security update.New battery to be purchased and updated to Windows 10.
restart_16329,The Restart Project,GBR,6,Replace with new battery,Toy,Unknown,Repairable,????,2019-12-21,en,Volume too low - need to get new batteries
restart_16334,The Restart Project,GBR,6,Replace with new battery,Laptop,Unknown,Repairable,????,2019-12-21,en,Queries over how it's working and not - advised to replace battery
restart_16404,The Restart Project,GBR,6,Replace with new battery,Vacuum,Unknown,Repairable,2015,2020-01-11,en,Possible battery priblem
restart_16562,The Restart Project,GBR,6,Replace with new battery,Misc,Unknown,Repairable,2000,2020-01-18,en,"Battery & motor not working, needs replacing"
restart_16630,The Restart Project,GBR,6,Replace with new battery,Tablet,Google,Repairable,????,2020-01-19,en,New battery required
restart_16882,The Restart Project,GBR,6,Replace with new battery,Mobile,Unknown,Repairable,????,2020-02-01,en,Stopped working.  Rechargable batteries dead.  Advised to buy new batteries.
restart_16963,The Restart Project,GBR,6,Replace with new battery,Small kitchen item,Cww,Repairable,2016,2020-02-01,en,Battery flat - Solution: Needs a replacement battery
restart_1701,The Restart Project,GBR,6,Replace with new battery,Hair & beauty item,Unknown,Repairable,????,2015-09-26,en,"E-toothbrush, needs a new battery"
restart_1719,The Restart Project,GBR,6,Replace with new battery,Mobile,Apple,Repairable,????,2015-09-26,en,Needs new battery
restart_17202,The Restart Project,GBR,6,Replace with new battery,Handheld entertainment device,CATEYE,Repairable,2012,2020-02-15,en,battery failed
restart_17542,The Restart Project,GBR,6,Replace with new battery,Misc,Unknown,Repairable,????,2020-03-14,en,Batteries rusted in
restart_1768,The Restart Project,ESP,6,Replace with new battery,Vacuum,Unknown,Repairable,????,2015-10-03,es,No enciende - Hay que cambiar y soltar baterias nuevas
restart_1787,The Restart Project,GBR,6,Replace with new battery,Hi-Fi separates,Unknown,Repairable,????,2015-10-10,en,Speakers that can charge the batteries too. Turned out to have fake batteries! This is why the item wasn't working. Advised to buy rechargeable batteries and test.
restart_1915,The Restart Project,GBR,6,Replace with new battery,Laptop,Toshiba,Repairable,????,2015-11-21,en,Only works on mains. needs new battery.
restart_1996,The Restart Project,GBR,6,Replace with new battery,Laptop,ASUS,Repairable,????,2015-12-01,en,"battery problem. checked the capacity of the battery, provided help to get a new one"
restart_2049,The Restart Project,ESP,6,Replace with new battery,DSLR/video camera,GoPro,Repairable,????,2015-12-19,es,No funciona disconectada / Falta una bateria nueva
restart_2063,The Restart Project,ITA,6,Replace with new battery,Digital compact camera,Lumix,Repairable,????,2015-12-20,it,Batteria da sostituire
restart_2165,The Restart Project,GBR,6,Replace with new battery,Mobile,Apple,Repairable,????,2016-01-25,en,"Not charging, battery replaced"
restart_227,The Restart Project,GBR,6,Replace with new battery,Digital compact camera,Unknown,Repairable,????,2013-11-12,en,Camera - No power - New battery needed
restart_239,The Restart Project,GBR,6,Replace with new battery,Laptop,Unknown,Repairable,????,2013-11-16,en,"Overheating, dead battery"
restart_2430,The Restart Project,GBR,6,Replace with new battery,DSLR/video camera,Unknown,Repairable,????,2016-03-21,en,Super 8 camera with batteries exploded and lens problem
restart_2433,The Restart Project,GBR,6,Replace with new battery,Mobile,Apple,Repairable,????,2016-03-21,en,Cracked LCD but appears to need a new battery
restart_2541,The Restart Project,GBR,6,Replace with new battery,Mobile,Fairphone,Repairable,????,2016-04-13,en,Needs a new battery
restart_2548,The Restart Project,GBR,6,Replace with new battery,Power tool,Unknown,Repairable,????,2016-04-13,en,Drill needing a new battery pack
restart_2647,The Restart Project,GBR,6,Replace with new battery,Power tool,Unknown,Repairable,????,2016-05-14,en,"Cordless drill - not charging, not working. needs new battery"
restart_2691,The Restart Project,GBR,6,Replace with new battery,Mobile,Apple,Repairable,????,2016-05-18,en,"Not charging - needs a new battery, diagnosed"
restart_2695,The Restart Project,GBR,6,Replace with new battery,Laptop,Apple,Repairable,????,2016-05-18,en,Dies very quickly - needs new battery
restart_2711,The Restart Project,GBR,6,Replace with new battery,Mobile,Samsung,Repairable,????,2016-05-18,en,Not hold a charge - new battery needed
restart_2878,The Restart Project,GBR,6,Replace with new battery,Small kitchen item,Unknown,Repairable,????,2016-06-11,en,Rice cooker. Working but needs help putting in new battery. Manufacturer has welded in battery even though it is supposed to be changeable by user.
restart_297,The Restart Project,GBR,6,Replace with new battery,Tablet,Apple,Repairable,????,2013-12-15,en,Tablet - No power - Lead works; battery problem
restart_2992,The Restart Project,GBR,6,Replace with new battery,Laptop,Apple,Repairable,????,2016-06-24,en,Battery bulging - sent to Apple
restart_3164,The Restart Project,GBR,6,Replace with new battery,Handheld entertainment device,Unknown,Repairable,????,2016-08-06,en,mp3 player - battery does not charged - find a way to put a rechargeable battery - advice given - lithium battery either need replacing or used an external charger
restart_3263,The Restart Project,GBR,6,Replace with new battery,Laptop,Apple,Repairable,????,2016-09-17,en,"Won't turn on, battery won't charge. Needs replacement battery."
restart_3354,The Restart Project,GBR,6,Replace with new battery,Laptop,Unknown,Repairable,????,2016-10-08,en,Would not switch on. Needed new battery
restart_3396,The Restart Project,GBR,6,Replace with new battery,Laptop,Apple,Repairable,????,2016-10-15,en,Faulty battery
restart_3468,The Restart Project,GBR,6,Replace with new battery,Mobile,Apple,Repairable,????,2016-10-22,en,Battery needs replacing - not applicable
restart_3494,The Restart Project,GBR,6,Replace with new battery,Power tool,Unknown,Repairable,????,2016-10-29,en,24v drill battery cells - exhausted
restart_3593,The Restart Project,GBR,6,Replace with new battery,Portable radio,Stella,Repairable,????,2016-11-12,en,Vintage radio needed 9V batteries
restart_3713,The Restart Project,GBR,6,Replace with new battery,Mobile,Apple,Repairable,????,2016-11-19,en,Battery swap- screw stuck
restart_3714,The Restart Project,GBR,6,Replace with new battery,Mobile,Samsung,Repairable,????,2016-11-19,en,Doesn't switch on - dead battery
restart_4027,The Restart Project,GBR,6,Replace with new battery,Power tool,Unknown,Repairable,????,2016-12-10,en,Power workshop - battery gone
restart_4098,The Restart Project,GBR,6,Replace with new battery,Power tool,Unknown,Repairable,????,2017-01-17,en,"Cordless Screwdriver - faulty battery. Diagnosed, advice given"
restart_4154,The Restart Project,GBR,6,Replace with new battery,Mobile,Apple,Repairable,????,2017-01-28,en,Battery needs changing.
restart_4211,The Restart Project,NOR,6,Replace with new battery,Handheld entertainment device,Apple,Repairable,????,2017-01-28,en,Turns off after charging
restart_4234,The Restart Project,NOR,6,Replace with new battery,Power tool,Bosch,Repairable,????,2017-01-28,en,Week battery
restart_4329,The Restart Project,GBR,6,Replace with new battery,Laptop,Apple,Repairable,????,2017-02-05,en,needs to replace battery and would like to upgrade memoryÂ and HDD noted tools needed and model numbers of better and laptop.Â
restart_4343,The Restart Project,GBR,6,Replace with new battery,Mobile,Apple,Repairable,????,2017-02-05,en,iPhone - needed battery change (also needed spare battery)
restart_4598,The Restart Project,ESP,6,Replace with new battery,Mobile,Unknown,Repairable,????,2017-03-22,en,Battery lasts two hours
restart_4875,The Restart Project,GBR,6,Replace with new battery,Vacuum,Unknown,Repairable,????,2017-04-22,en,"3.6v Hoover. Charger plug issue - needs new battery, charger, and resistor. Client to decide whether this is economical for her."
restart_5131,The Restart Project,GBR,6,Replace with new battery,Digital compact camera,Unknown,Repairable,????,2017-05-20,en,Battery check. Needs new battery.
restart_5513,The Restart Project,GBR,6,Replace with new battery,Laptop,Apple,Repairable,????,2017-06-24,en,Battery/declutter needed. Partially decluttered.
restart_5523,The Restart Project,GBR,6,Replace with new battery,Tablet,Samsung,Repairable,????,2017-06-24,en,Won't turn on. Battery needs changing.
restart_5568,The Restart Project,ITA,6,Replace with new battery,Tablet,ASUS,Repairable,????,2017-06-30,en,Changed battery
restart_5679,The Restart Project,GBR,6,Replace with new battery,Hair & beauty item,Braun,Repairable,????,2017-07-19,en,Determined the battery was indeed user replaceable.
restart_5925,The Restart Project,GBR,6,Replace with new battery,Mobile,Samsung,Repairable,????,2017-09-09,en,"intermittent screen flicker, short battery life"
restart_5999,The Restart Project,GBR,6,Replace with new battery,Watch/clock,Unknown,Repairable,????,2017-09-16,en,Digital watch. Safe opening of case not achieved. Likely new battery only needed.
restart_6060,The Restart Project,GBR,6,Replace with new battery,Headphones,Marshall,Repairable,????,2017-09-23,en,"Battery won't charge. advice given, needs new batery."
restart_6260,The Restart Project,GBR,6,Replace with new battery,Decorative or safety lights,Moleskine,Repairable,????,2017-10-21,en,"Book Lamp - The soldered-in 3.7v 80mAh battery had gone after less than 1 year of use. Very difficult to open, lots of double-sided tape. Owner will go home and attempt fix"
restart_6281,The Restart Project,ESP,6,Replace with new battery,Hair & beauty item,Braun,Repairable,????,2017-10-21,en,It won't work.It needs to have the battery replaced.
restart_6438,The Restart Project,GBR,6,Replace with new battery,Handheld entertainment device,Apple,Repairable,????,2017-11-04,en,Doesn't work - Dead - Need new battery
restart_6443,The Restart Project,GBR,6,Replace with new battery,Laptop,Compaq,Repairable,????,2017-11-04,en,Battery doesn't charge Need new battery
restart_6778,The Restart Project,GBR,6,Replace with new battery,Hair & beauty item,Boots,Repairable,????,2017-12-02,en,electric razor. new lithium battery needed (order online)
restart_6851,The Restart Project,GBR,6,Replace with new battery,Laptop,Dell,Repairable,????,2017-12-09,en,wont turn on without charger plugged in. New battery required.
restart_6854,The Restart Project,GBR,6,Replace with new battery,Mobile,Apple,Repairable,????,2017-12-09,en,battery losing charge quickly. new battery needed
restart_700,The Restart Project,GBR,6,Replace with new battery,Mobile,Unknown,Repairable,????,2014-06-12,en,Mobile - No power - Battery
restart_7131,The Restart Project,GBR,6,Replace with new battery,Digital compact camera,Minolta,Repairable,????,2018-02-03,en,Leaked battery - whole circuitboard needs replacing
restart_7168,The Restart Project,CAN,6,Replace with new battery,Desktop computer,Unknown,Repairable,????,2018-02-13,fr,Batterie ne charge pas Pc Fonctionne sous tension
restart_7395,The Restart Project,USA,6,Replace with new battery,Tablet,Sony,Repairable,????,2018-03-03,en,"eReader, appears battery is dead, owner bought a replacement but can't remove old, has watched youtube videos of similar models and bought tools to do but can't. fixer replaced bad battery but still not working; owner will charge battery when home"
restart_740,The Restart Project,GBR,6,Replace with new battery,Digital compact camera,Unknown,Repairable,????,2014-06-28,en,"Lens jammed, needs new battery"
restart_7702,The Restart Project,GBR,6,Replace with new battery,Tablet,Asus,Repairable,????,2018-04-07,en,Does not start - needs battery
restart_7873,The Restart Project,GBR,6,Replace with new battery,Tablet,ASUS,Repairable,????,2018-04-19,en,Does not turn on.Needs a new battery.
restart_7878,The Restart Project,GBR,6,Replace with new battery,Hair & beauty item,Unknown,Repairable,????,2018-04-19,en,Electric shaver. Battery needs replacing.
restart_7879,The Restart Project,GBR,6,Replace with new battery,Lamp,Unknown,Repairable,????,2018-04-19,en,"Outside light, intermittently working. Needs new battery."
restart_7890,The Restart Project,GBR,6,Replace with new battery,Games console,nintendo,Repairable,2014,2018-04-21,en,not charging. new battery needed as old gave no voltage output
restart_7928,The Restart Project,GBR,6,Replace with new battery,Mobile,Nokia,Repairable,????,2018-04-21,en,Does not switch on.  Battery dead.
restart_8298,The Restart Project,ITA,6,Replace with new battery,Decorative or safety lights,Emergency lamp,Repairable,????,2018-05-13,en,NI-Cd battery failed
restart_8363,The Restart Project,GBR,6,Replace with new battery,Power tool,Unknown,Repairable,????,2018-05-19,en,"Appears to be a bad battery, as motor and charger seem to be OK.  Adviced to replace battery."
restart_8379,The Restart Project,GBR,6,Replace with new battery,Vacuum,Dirt Devil,Repairable,????,2018-05-19,en,"Reduced suction. Needs battery pack, can be done at home."
restart_840,The Restart Project,GBR,6,Replace with new battery,Digital compact camera,Unknown,Repairable,????,2014-09-09,en,Compact digital camera - Lens stuck - New battery needed
restart_8566,The Restart Project,GBR,6,Replace with new battery,Laptop,HP,Repairable,????,2018-06-05,en,"Screen stays black. Seems ok when plugged into mains, needs new battery. "
restart_8592,The Restart Project,GBR,6,Replace with new battery,Small home electrical,Maplin,Repairable,2018,2018-06-07,en,Clamp meter. Zeros but does not function otherwise. Problem diagnosed: new batteries needed.
restart_8699,The Restart Project,GBR,6,Replace with new battery,Mobile,Samsung,Repairable,????,2018-07-07,en,"Problem: Won't charge.  Diagnosis:  It was charging 20 mA, which looked like it was fully charged and trickle charging. It wasn't recognised by a laptop (nothing appeared on the USB) so it was not a case of it being switched on with a dead screen. We tried all the Android resetting key combinations we could find with no effect. Accessing the battery requires taking out the (broken) screen and a mid plate. The phone is under warranty but Samsung refused to repair it under warranty as the screen is broken on the sides and would shatter when opening the phone.  Owner was going to check with Lovephone."
restart_8713,The Restart Project,GBR,6,Replace with new battery,Laptop,Dell,Repairable,????,2018-07-07,en,Doesn't light up. Needs new battery.
restart_8821,The Restart Project,GBR,6,Replace with new battery,Toy,Unknown,Repairable,????,2018-07-21,en,Doesn't work - needs batteries replacing.
restart_883,The Restart Project,GBR,6,Replace with new battery,Hi-Fi separates,Unknown,Repairable,????,2014-09-20,en,DVD player (needs category). Needs new rechargeable battery.
restart_8835,The Restart Project,GBR,6,Replace with new battery,Vacuum,Dyson,Repairable,2013,2018-07-21,en,"Does not charge. Checked the charger and contacts, and the battery. Appeared to need a new battery."
restart_8844,The Restart Project,GBR,6,Replace with new battery,Portable radio,Roberts,Repairable,1983,2018-07-21,en,Needed a new speaker and battery
restart_8851,The Restart Project,GBR,6,Replace with new battery,Small kitchen item,Unknown,Repairable,2011,2018-07-21,en,Needed a new battery
restart_8853,The Restart Project,GBR,6,Replace with new battery,Mobile,Samsung,Repairable,2014,2018-07-21,en,Needed a battery replacement. No heatgun at this event.
restart_8861,The Restart Project,GBR,6,Replace with new battery,Vacuum,Morphy Richards,Repairable,2008,2018-07-21,en,"Needed a new battery, charger was fine"
restart_9051,The Restart Project,GBR,6,Replace with new battery,Laptop,Apple,Repairable,2013,2018-09-09,en,"Trackpad not working, bulging out of case.  Battery not charging.  Battery had failed and bulged, pushing trackpad out of alignment.  Removed battery and realigned trackpad.  User given instruction on how to find and fit new battery (iFixit guide)."
restart_9148,The Restart Project,GBR,6,Replace with new battery,Tablet,Google,Repairable,????,2018-09-15,en,Stopped working after commercial repair - Need new battery - Helped to find it on web
restart_9183,The Restart Project,GBR,6,Replace with new battery,Vacuum,Unknown,Repairable,????,2018-09-15,en,"Cordless vacuum cleaner, parts needed, battery"
restart_9372,The Restart Project,ITA,6,Replace with new battery,Mobile,Samsung,Repairable,2013,2018-09-29,en,swollen battery
restart_9566,The Restart Project,GBR,6,Replace with new battery,Hair & beauty item,Braun,Repairable,2015,2018-10-13,en,Not charging to capacity.  Was able to open without damage to works.  Motor assembly needs cleaning and NiCad battery probably end of life.  Appears replaceable.  No time for further work. may be repairable with battery if available.
restart_9578,The Restart Project,GBR,6,Replace with new battery,Vacuum,Dyson,Repairable,2016,2018-10-13,en,"Works intemittantly.  Rechargable battery appeared to be deterirating, but could not be  easily removed due to broken catch.  Some improvement noted, so probably poor contact at battery."
restart_9754,The Restart Project,GBR,6,Replace with new battery,Misc,Unknown,Repairable,2015,2018-10-20,en,Torch. Duracell AA batteries expanded in use. Can't remove. Advice given.
restart_9761,The Restart Project,GBR,6,Replace with new battery,Digital compact camera,Olympus,Repairable,????,2018-10-20,en,"No picture on screen - seems that battery is broken, as works with plugged into mains, but screen broken."
restart_9768,The Restart Project,GBR,6,Replace with new battery,Power tool,Eckman,Repairable,????,2018-10-20,en,"Not working.  Unable to id fault, but suspect battery packs dead."
restart_9927,The Restart Project,SWE,6,Replace with new battery,Mobile,Samsung,Repairable,????,2018-10-28,en,needs new battery
anstiftung_2772,anstiftung,DEU,16,Unrepairable corrosion or leakage,Portable radio,VEB Stern-Radio Berlin,End of life,????,2018-08-05,de,"Taschenradio hat lange rumgelegen, Batterien ausgelaufen.In der Folge waren zahlreiche Kontakte und Teile der Leiterplatte korrodiert. In diesem Fall wäre wirklich eine aufwändige Komplettrestauration notwendig, wozu wir uns vor Ort nicht in der Lage sahen. Eventuell kommt die Besitzerin damit zu einem anderen Termin mit etwas mehr Zeit wieder."
anstiftung_3210,anstiftung,DEU,16,Unrepairable corrosion or leakage,Hair & beauty item,Braun,End of life,1979,2019-07-07,de,Akku hinüber und ausgelaufen
anstiftung_3977,anstiftung,DEU,16,Unrepairable corrosion or leakage,Watch/clock,Unknown,End of life,????,2019-09-26,de,"Der Wecker zeigte keinerlei Funktion, was uns in Anbetracht des stark korrodierten Batteriefaches nicht sehr verwunderte. Nach einer Reinigung und dem Anlöten neuer Leitungen lief das Uhrwerk immerhin kurzzeitig. Es blieb aber trotz aller unserer Bemühungen sehr schwergängig. Und eine komplette Reinigung erschien uns und der Besitzerin dann letztlich zu viel Aufwand."
rcint_23641,Repair Café International,NLD,16,Unrepairable corrosion or leakage,Lamp,Unknown,End of life,????,2019-10-25,nl,"gaat niet meer uit, batterij heeft gelekt"
rcint_29834,Repair Café International,FRA,16,Unrepairable corrosion or leakage,Large home electrical,Unknown,End of life,????,2020-02-15,fr,Oxydation circuit de la batterie NI-MH
rcint_3818,Repair Café International,NLD,16,Unrepairable corrosion or leakage,Watch/clock,Unknown,End of life,????,2017-12-08,nl,oxide bij batterij
rcint_866,Repair Café International,NLD,16,Unrepairable corrosion or leakage,Watch/clock,Unknown,End of life,????,2017-05-05,nl,lekkende batterijen
restart_10084,The Restart Project,GBR,16,Unrepairable corrosion or leakage,Portable radio,Tevlon,End of life,2008,2018-11-10,en,Not working - battery leak leading to serious corrosion.
restart_15571,The Restart Project,ITA,16,Unrepairable corrosion or leakage,Misc,Unknown,End of life,????,2019-11-02,en,acid lost by batteries corroded the electronic board
restart_16033,The Restart Project,SWE,16,Unrepairable corrosion or leakage,DSLR/video camera,Nikon,End of life,????,2019-11-24,en,completely oxidated with battery fluid (flash component)
restart_16283,The Restart Project,GBR,16,Unrepairable corrosion or leakage,Watch/clock,Unknown,End of life,????,2019-12-14,en,<p>Clock. Battery had leaked.</p>
restart_17593,The Restart Project,GBR,16,Unrepairable corrosion or leakage,Misc,Unknown,End of life,????,2020-07-01,en,Batteries corroded in (aluminium case)
restart_5377,The Restart Project,GBR,16,Unrepairable corrosion or leakage,Toy,Unknown,End of life,????,2017-06-17,en,large robot. battery terminal corrosion excessive and beyond repair
