id_ords,data_provider,country,fault_type_id,fault_type,product_category,brand,repair_status,year_of_manufacture,product_age,event_date,repair_barrier_if_end_of_life,problem
rcint_15120,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,Repairable,,,2019-03-02,,maakt korstsluiting. schakelaar kapot. schakelaar vast gezet maar is waarschijnlijk niet alleen de oorzaak. 
rcint_15129,Repair Café International,NLD,5,Cable/cord,Vacuum,Siemens,Fixed,,,2019-03-02,,snoer kapot. draden kapot. draden met tape beschermd. 
rcint_15168,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,Fixed,,,2019-03-02,,doet niets. loskontakt. gesoldeerd. 
rcint_15185,Repair Café International,NLD,13,Motor,Vacuum,Philips,End of life,,,2019-03-02,,draaid niet meer. motor stuk. 
rcint_15223,Repair Café International,NLD,14,Overheating,Vacuum,Nilfisk,Fixed,2014,5.0,2019-03-02,,wordt heet - door gebruik?. uitgangsfilter verstopt. uitgangsfilter vervangen. 
rcint_15226,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,2012,7.0,2019-03-02,,"snoer rolt niet meer op. rol loopt vast tegen de zijkant + veer niet goed gespannen. Stofzuiger geopend, rol aangedrukt, siliconenspray op roller gespoten. "
rcint_15318,Repair Café International,GBR,10,Hose/tube/pipe,Vacuum,Dyson,Repairable,,,2019-03-02,,Beaters don't rotate. No fault found.  Cleaned beaters and hoses. 
rcint_15358,Repair Café International,GBR,5,Cable/cord,Vacuum,Unknown,Fixed,,,2019-03-02,,Not working. Bypassed cable reel and connected to main power source. 
rcint_15381,Repair Café International,GBR,13,Motor,Vacuum,Unknown,Fixed,,,2019-03-02,,"blocked. Drive belt was off, but in good condition so was re-fitted. No blockage found. All working. "
rcint_15405,Repair Café International,NLD,13,Motor,Vacuum,Dyson,Fixed,,,2019-03-03,,motor doet niets. 
rcint_15409,Repair Café International,NLD,13,Motor,Vacuum,Unknown,Fixed,2004,15.0,2019-03-07,,motor veldkabel afgebroken. motor veld gerepareerd. 
rcint_15410,Repair Café International,NLD,4,Button/switch,Vacuum,Dirt Devil,Fixed,2016,3.0,2019-03-07,,stopt steeds. schakelaar defect. schakelaar doorverbonden en schakelsteker gemonteerd. 
rcint_15426,Repair Café International,NLD,13,Motor,Vacuum,S&P,End of life,2009,10.0,2019-03-08,,Werkt niet meer. Spoel doorgebrand. 
rcint_15430,Repair Café International,NLD,15,Power/battery,Vacuum,Electrolux,End of life,2009,10.0,2019-03-08,,Laadt niet meer op. Oplaadbare batterijen zijn versleten. 
rcint_1544,Repair Café International,NLD,12,Liquid damage,Vacuum,Philips,End of life,,,2017-06-29,,water gezogen of iets anders?. doet het niet meer. 
rcint_15444,Repair Café International,NLD,15,Power/battery,Vacuum,Electrolux,End of life,,,2019-03-08,,doet het niet meer. electronica voor opladen defect. 
rcint_15454,Repair Café International,NLD,15,Power/battery,Vacuum,Bestron,Repairable,,,2019-03-09,,laadt niet goed op. apparaat vervangen want batterijen zijn nog maar 75%. 
rcint_15460,Repair Café International,NLD,15,Power/battery,Vacuum,AEG,Fixed,2015,4.0,2019-03-09,,doet het niet meer. zekering schoongemaakt. 
rcint_15474,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,End of life,,,2019-03-09,,stekker?. 
rcint_15476,Repair Café International,NLD,5,Cable/cord,Vacuum,Fairline,End of life,2017,2.0,2019-03-09,,kabel losgetrokken. 
rcint_15489,Repair Café International,NLD,5,Cable/cord,Vacuum,Siemens,Fixed,2000,19.0,2019-03-09,,snoer rolt niet meer. knoop uit snoer verwijderd. 
rcint_15498,Repair Café International,NLD,9,Filter,Vacuum,Miele,Fixed,,,2019-03-09,,"werkt niet. klep ontzet, filter eruit gehaald. "
rcint_15503,Repair Café International,NLD,25,Poor data,Vacuum,Miele,End of life,,,2019-03-09,,werkt niet. 
rcint_15549,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,Fixed,2006,13.0,2019-03-09,,werkt niet. draadbreuk. draad gerepareerd. 
rcint_1555,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,Repairable,,,2017-06-29,,"lucht lekkage. zuigt niet goed. tijdelijke pakking gemonteerd, t.z.t. terug voor permanente oplossing. "
rcint_15554,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,2010,9.0,2019-03-09,,doet het niet meer. draadbreuk. snoer ingekort bij katrol. 
rcint_15569,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,,,2019-03-09,,snoer kapot. snoer gerepareerd. 
rcint_15581,Repair Café International,NLD,9,Filter,Vacuum,Miele,Fixed,,,2019-03-09,,Doets niets meer. Vervuild filter. Vervangen filter. 
rcint_15592,Repair Café International,NLD,9,Filter,Vacuum,Miele,Repairable,,,2019-03-09,,Raar geluid. Verstopt filter. Nieuwe filterset kopen. 
rcint_1560,Repair Café International,NLD,2,Blockage,Vacuum,Miele,Fixed,2013,4.0,2017-06-30,,verstopt?. zuigt slecht. er zaten twee stoffilters op elkaar in de zuiger één verwijderd. 
rcint_1563,Repair Café International,NLD,2,Blockage,Vacuum,AEG,Fixed,,,2017-07-01,,zuigt niet. Schoonmaken van binnen. 
rcint_15630,Repair Café International,NLD,4,Button/switch,Vacuum,Dirt Devil,Fixed,2017,2.0,2019-03-09,,Gaaat niet aan. Knop werkte niet. Knop gemaakt. 
rcint_15634,Repair Café International,NLD,11,Internal damage,Vacuum,Waner,Fixed,2015,4.0,2019-03-09,,Gaat niet aan. Potmeter kapot. Potmeter schoongemaakt met contactspray. 
rcint_15639,Repair Café International,NLD,15,Power/battery,Vacuum,AGG,Repairable,2014,5.0,2019-03-09,,Doet niets meer. Voeding kapot. Nieuwe voeding. 
rcint_15668,Repair Café International,NLD,14,Overheating,Vacuum,AEG,End of life,,,2019-03-09,,"Gaat steeds langzamer draaien, gaat ruiken. "
rcint_15674,Repair Café International,NLD,16,Wheels/rollers,Vacuum,Numatic,Fixed,,,2019-03-09,,Wieltje zit vast. Brute kracht. 
rcint_15687,Repair Café International,NLD,25,Poor data,Vacuum,ALI express,End of life,,,2019-03-09,,doet het niet/ chinese gebruiksaanwijzing. ?. 
rcint_15714,Repair Café International,AUS,5,Cable/cord,Vacuum,Dyson,End of life,2012,7.0,2019-03-10,,power plug not working. 
rcint_15724,Repair Café International,AUS,13,Motor,Vacuum,Hoover,Repairable,,,2019-03-10,,belt. Two borken belts on the brush head. advised to get a replacement from a parts supplier (Godfreys in Sunshine). 
rcint_15735,Repair Café International,NLD,2,Blockage,Vacuum,Hoover,Fixed,,,2019-03-14,,zuigkracht is weg. zuigkracht gekalibreerd en poelepetaat hersteld. 
rcint_15744,Repair Café International,NLD,13,Motor,Vacuum,Vento,End of life,2010,9.0,2019-03-14,,koolborstels vers;etem. 
rcint_15748,Repair Café International,NLD,2,Blockage,Vacuum,Sauber,Fixed,2010,9.0,2019-03-14,,"vuil, slang verstopt. vuil. ontstopt, filters schoongemaakt, haspel nagezien. "
rcint_1575,Repair Café International,NLD,5,Cable/cord,Vacuum,Sauber,Fixed,,,2017-07-01,,Snoer rolt niet op. Openmaken en opnieuw oprollen. 
rcint_15750,Repair Café International,NLD,9,Filter,Vacuum,Philips,Fixed,2012,7.0,2019-03-14,,vuil. filter vervangen en stofzuiger schoongemaakt. 
rcint_15759,Repair Café International,NLD,2,Blockage,Vacuum,Tomado,Fixed,2009,10.0,2019-03-15,,Zuigt niet goed. Niets gevonden. Getest en oke. 
rcint_15805,Repair Café International,NLD,15,Power/battery,Vacuum,Unknown,End of life,,,2019-03-15,,laadt niet op. electronica probleem. 
rcint_15834,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,End of life,,,2019-03-17,,snoer blokkeert niet. 
rcint_15839,Repair Café International,NLD,2,Blockage,Vacuum,Univeve,Fixed,,,2019-03-17,,zuigt slecht. verstopt. schoongemaakt. 
rcint_15851,Repair Café International,NLD,25,Poor data,Vacuum,Miele,End of life,1961,58.0,2019-03-21,,maakt herrie. 
rcint_15859,Repair Café International,NLD,4,Button/switch,Vacuum,Miele,Fixed,2016,3.0,2019-03-21,,drukknop blijft niet zitten. schakelaar in juiste positie gefixeerd. 
rcint_15868,Repair Café International,NLD,13,Motor,Vacuum,Miele,Fixed,,,2019-03-21,,Zuigt niet. Koolborstel zat vast. 
rcint_15873,Repair Café International,NLD,11,Internal damage,Vacuum,AEG,Fixed,2016,3.0,2019-03-22,,"Maakt opeens heel veel lawaai en is daarna door buurman gesmeerd. Onbekend. Gelijmd, misschien volgende week terug met echte 2-componentenlijm. "
rcint_15877,Repair Café International,NLD,11,Internal damage,Vacuum,Philips,Fixed,2015,4.0,2019-03-22,,Doet niets meer. Regelaar kapot. Regelaar kortgesloten. 
rcint_1588,Repair Café International,NLD,13,Motor,Vacuum,Miele,Repairable,2000,17.0,2017-07-01,,Motor defect. Doet het niet meer. Nieuwe. 
rcint_15896,Repair Café International,NLD,11,Internal damage,Vacuum,Dirt Devil,Fixed,,,2019-03-23,,Start niet. Schuifpotmeter kapot. Schuifpotmeter. 
rcint_15900,Repair Café International,NLD,25,Poor data,Vacuum,Dyson,Fixed,,,2019-03-23,,Onderdelen veranderen. Stansonderdelen verwisseld. Stansonderdelen verwisseld. 
rcint_15923,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,2014,5.0,2019-03-23,,Knop werkt niet meer. Kabelbreuk. Nieuwe verbinding. 
rcint_15939,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,,,2019-03-23,,snoer rolt niet op. veer los geschoten. veer vast gemaakt. 
rcint_15952,Repair Café International,NLD,25,Poor data,Vacuum,Unknown,End of life,,,2019-03-23,,doet het niet meer. 
rcint_15954,Repair Café International,FRA,6,Display/LED,Vacuum,SilverCrest,Fixed,2013,6.0,2019-03-23,,ne s'allume plus. nettoyage. 
rcint_1597,Repair Café International,NLD,15,Power/battery,Vacuum,Rapido AEG,End of life,2015,2.0,2017-07-01,,Laad niet meer op. 
rcint_15977,Repair Café International,GBR,4,Button/switch,Vacuum,Unknown,Fixed,,,2019-03-23,,"Doesn't work. Intermittent fault, cleaned switch. "
rcint_15985,Repair Café International,GBR,2,Blockage,Vacuum,Unknown,Fixed,,,2019-03-23,,"Blocked inside somewhere. Unblocked main pipe, all working fine. "
rcint_16008,Repair Café International,GBR,13,Motor,Vacuum,Unknown,End of life,,,2019-03-23,,Motor making a funny noise. 
rcint_16020,Repair Café International,GBR,2,Blockage,Vacuum,Unknown,Fixed,,,2019-03-23,,Jammed. Fixed with advice from visitor!. 
rcint_16033,Repair Café International,GBR,8,External damage,Vacuum,Unknown,Fixed,,,2019-03-23,,Exposed wiring. Taken offsite for repair. 
rcint_16048,Repair Café International,NLD,11,Internal damage,Vacuum,Siemens,End of life,2008,11.0,2019-03-24,,stopt met grote klap. luchtschoepenwiel gedesintegreerd. 
rcint_16057,Repair Café International,BEL,5,Cable/cord,Vacuum,Unknown,Fixed,,,2019-03-24,,remkabels oprolsnoer gebroke. bout vervangen. 
rcint_16058,Repair Café International,BEL,13,Motor,Vacuum,Dyson,Fixed,2010,9.0,2019-03-24,,werk niet. breuk aan koolstofborsteltje. 
rcint_16068,Repair Café International,NLD,25,Poor data,Vacuum,Philips,Fixed,,,2019-03-26,,doet het niet meer. 
rcint_1608,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,Repairable,2009,8.0,2017-07-01,,"snelheid is niet constant, varieert. Print geeft het probleem. Kunnen dit niet testen; hebben bv een 230v  lamp nodig. "
rcint_16094,Repair Café International,NLD,25,Poor data,Vacuum,Samsung,Fixed,2012,7.0,2019-03-27,,vuil op heen hoping. 
rcint_16116,Repair Café International,NLD,10,Hose/tube/pipe,Vacuum,Miele,Fixed,1999,20.0,2019-03-28,,stukje van de mond van de slang afgebroken. greep omgezet. 
rcint_16130,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,Fixed,2004,15.0,2019-03-29,,Kortsluiting. Onbekend. Gecontroleerd en OK. 
rcint_1614,Repair Café International,NLD,15,Power/battery,Vacuum,Montall,End of life,,,2017-07-01,,oud. laad niet meerop. 
rcint_1615,Repair Café International,NLD,25,Poor data,Vacuum,Nilfisk,End of life,,,2017-07-01,,werkt niet. 
rcint_1617,Repair Café International,NLD,25,Poor data,Vacuum,Philips,End of life,,,2017-07-01,,werkt niet. 
rcint_16172,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,2000,19.0,2019-03-30,,Stopte er mee. Netsnoer gerepareerd. 
rcint_16175,Repair Café International,NLD,8,External damage,Vacuum,Black & Decker,Fixed,2016,3.0,2019-03-30,,Is gevallen en zijkant is stuk waardoor hij niet meer goed zuigt. Filter goed gemonteerd. 
rcint_16224,Repair Café International,NLD,4,Button/switch,Vacuum,Electrolux,Fixed,2015,4.0,2019-03-30,,gaat soms na 10 seconden weer uit. geen. waarschijnlijk vuil in schakelaar. 
rcint_16229,Repair Café International,NLD,8,External damage,Vacuum,Blaupunkt,Fixed,2018,1.0,2019-03-30,,deksel wil niet meer open. Open gekregen. Eigenaar zorgt voor vervangend slot. 
rcint_16244,Repair Café International,NLD,10,Hose/tube/pipe,Vacuum,AEG,Fixed,,,2019-03-30,,slang afgeknapt. Gelijmd en vASTGEZET MET DUCKTAPE. 
rcint_16245,Repair Café International,NLD,7,Dustbag/canister,Vacuum,Siemens,Repairable,,,2019-03-30,,stofzuigerzakhouder defect. onderdeel ontbreekt. Vervangend onderdeel kopen. 
rcint_16262,Repair Café International,NLD,2,Blockage,Vacuum,Koenic,Fixed,2016,3.0,2019-03-31,,zuigt niet goed. schoongemaakt/gecontroleerd. 
rcint_16269,Repair Café International,NLD,2,Blockage,Vacuum,Cycloon,Fixed,,,2019-03-31,,controleren. schoongemaakt/afgesteld. 
rcint_16278,Repair Café International,NLD,5,Cable/cord,Vacuum,Unknown,Fixed,,,2019-04-01,,Gaat niet aan en opwindtrommel vast. Schakelaar en snoer uit de knoop gehaald. 
rcint_16295,Repair Café International,NLD,5,Cable/cord,Vacuum,Tristar,Fixed,,,2019-04-04,,doet het niet. draadbreuk. storing opgezocht en stofzuiger schoongemaakt. 
rcint_16296,Repair Café International,NLD,15,Power/battery,Vacuum,Dirt Devil,End of life,2016,3.0,2019-04-04,,laadt niet op. 
rcint_16336,Repair Café International,NLD,7,Dustbag/canister,Vacuum,Philips,Fixed,,,2019-04-05,,"Klep gaat niet dicht. Geen originele zak, karton geeft mee, waardoor beveiliging niet wegschuift. Beveiligingslipje gedemonteerd. "
rcint_16338,Repair Café International,NLD,25,Poor data,Vacuum,Turbotronic,Fixed,2017,2.0,2019-04-05,,"Doet het niet meer. Als wij proberen werkt het wel, dus niet te verklaren. "
rcint_1634,Repair Café International,NLD,5,Cable/cord,Vacuum,Siemens,Fixed,2010,7.0,2017-07-01,,Oprolmechanisme werkt niet meer. Er zit een wasknijper in het oprolmechanisme. Wasknijper verwijderd. 
rcint_16341,Repair Café International,NLD,8,External damage,Vacuum,Miele,End of life,2008,11.0,2019-04-05,,Kantelmechanisme afgebroken. Zwak punt in constructie. 
rcint_16357,Repair Café International,NLD,10,Hose/tube/pipe,Vacuum,Siemens,Fixed,2004,15.0,2019-04-05,,zuigt niet meer goed. slang stuk. slang vervangen. 
rcint_16359,Repair Café International,NLD,5,Cable/cord,Vacuum,Nilfisk,Fixed,2015,4.0,2019-04-05,,doet het niet meer. snoer defect. snoer vervangen. 
rcint_16407,Repair Café International,NLD,13,Motor,Vacuum,Miele,Repairable,2017,2.0,2019-04-06,,werkt niet. motor doorgebrand. miele vragen om nieuwe motor. 
rcint_16478,Repair Café International,NLD,15,Power/battery,Vacuum,Black & Decker,End of life,2009,10.0,2019-04-06,,doet niets laadt niet meer op. 
rcint_16514,Repair Café International,NLD,25,Poor data,Vacuum,Dyson,End of life,,,2019-04-06,,doet het niet. 
rcint_16541,Repair Café International,NLD,13,Motor,Vacuum,Bosch,End of life,2017,2.0,2019-04-06,,doet het niet / gaat niet meer aan. Motor stuk. 
rcint_16548,Repair Café International,NLD,9,Filter,Vacuum,Miele,Repairable,2012,7.0,2019-04-06,,regeling werkt niet goed. filters zaten te vol. filters moeten vervangen worden door klant zelf. 
rcint_16576,Repair Café International,NLD,13,Motor,Vacuum,Miele,End of life,2008,11.0,2019-04-06,,Doet het niet meer. Motor defect. 
rcint_16583,Repair Café International,NLD,14,Overheating,Vacuum,Philips,Fixed,2016,3.0,2019-04-06,,Oververhit. Vuil in de motor. Motor gedemonteerd en schoongemaakt. 
rcint_16608,Repair Café International,NLD,4,Button/switch,Vacuum,Miele,Fixed,,,2019-04-06,,Schakelt niet in. Schakelaar blijft hangen. Schakelaar schoongemaakt met contactspray. 
rcint_16611,Repair Café International,NLD,4,Button/switch,Vacuum,AEG,Repairable,,,2019-04-06,,"Alleen max stand werkt. Schuifregelaar defekt. Klant kan nieuwe schuifregelaar bestellen bij onderdelenwinkel, volgende keer inbouwen of zelf regelen. "
rcint_16622,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,End of life,,,2019-04-06,,"Werkt soms niet, lijkt snoer. Sleepcontact vuil, snoer maakt geen contact, connector in apparaat vreemd bedraad. "
rcint_16640,Repair Café International,NLD,25,Poor data,Vacuum,AEG,End of life,2014,5.0,2019-04-06,,Gaat steeds aan/uit. Gaat steeds aan/uit. 
rcint_16644,Repair Café International,NLD,13,Motor,Vacuum,Philips,End of life,,,2019-04-06,,De motor stinkt. Motor kapot. 
rcint_16662,Repair Café International,NLD,13,Motor,Vacuum,Philips,Fixed,2010,9.0,2019-04-06,,Schakelaar defect?. Koolborstels versleten. Koolborstels vervangen. 
rcint_16673,Repair Café International,FRA,4,Button/switch,Vacuum,Electrolux,Fixed,1996,23.0,2019-04-06,,Interrupteur difficile à activer. Graissage du bouton et usage répété pour incorporer le WD-40. 
rcint_16676,Repair Café International,FRA,13,Motor,Vacuum,Michelin,Fixed,2007,12.0,2019-04-06,,remontage du moteur à faire. moteur démonté / en pièce. moteur remonté et fonctionnel. 
rcint_16726,Repair Café International,GBR,15,Power/battery,Vacuum,Unknown,End of life,,,2019-04-06,,Not running. 
rcint_16741,Repair Café International,GBR,25,Poor data,Vacuum,Unknown,End of life,,,2019-04-06,,Not working. 
rcint_16764,Repair Café International,NLD,2,Blockage,Vacuum,Siemens,Fixed,,,2019-04-11,,maakt herrie. verstopt. stofzuiger schoongemaakt; motor was verstopt. 
rcint_16770,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,Fixed,,,2019-04-11,,kortsluiting. motor uit elkaar genomen en collector opgezuiverd. 
rcint_16776,Repair Café International,NLD,11,Internal damage,Vacuum,Philips,End of life,2003,16.0,2019-04-11,,veel lawaai. lagers uitgelopen. 
rcint_16782,Repair Café International,NLD,13,Motor,Vacuum,Philips,Fixed,2010,9.0,2019-04-11,,doet het niet. schoongemaakt/draadbreuk/koolbrostels. 
rcint_16828,Repair Café International,NLD,9,Filter,Vacuum,Unknown,Fixed,,,2019-04-11,,Geen zuigkracht. Verstopt filter. Filter gereinigd. 
rcint_16830,Repair Café International,NLD,5,Cable/cord,Vacuum,AEG,Fixed,,,2019-04-11,,Doet niets. Breuk in snoer bij stekker. Ingekort en nieuwe stekker gemonteerd. 
rcint_1684,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,2013,4.0,2017-07-28,,snoer aangegoten stekker defect. doet het niet. nieuwe stekker aan het snoer gezet. 
rcint_16849,Repair Café International,NLD,13,Motor,Vacuum,Miele,End of life,2014,5.0,2019-04-12,,Aan-Uit knop. Kortsluiting in de motor. 
rcint_1685,Repair Café International,NLD,5,Cable/cord,Vacuum,Dyson,Fixed,2012,5.0,2017-07-28,,snoerbreuk. doet het niet. snoer aan de haspelkant ingekort. 
rcint_16855,Repair Café International,NLD,4,Button/switch,Vacuum,Bosch,Fixed,2013,6.0,2019-04-12,,Doet het niet meer. Draadje los aan schakelaar. 
rcint_16867,Repair Café International,NLD,9,Filter,Vacuum,Unknown,Repairable,2010,9.0,2019-04-13,,lijkt verstopt. filter moet vervangen worden. 
rcint_16879,Repair Café International,NLD,4,Button/switch,Vacuum,Philips,Repairable,,,2019-04-13,,"gaat moeizaam op vol vermogen. vermoedelijk vuil in schakelaar, contact spray. "
rcint_16885,Repair Café International,NLD,9,Filter,Vacuum,Philips,Fixed,2017,2.0,2019-04-13,,lawaai. verstopte filter. filter vervangen. 
rcint_16888,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,2017,2.0,2019-04-13,,snoer gerafeld. snoer rafelt kapot in haspel. snoer deels vervangen. 
