id,data_provider,country,partner_product_category,product_category,brand,year_of_manufacture,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem
anstiftung_1575,anstiftung,DEU,"Unterhaltungselektronik ~ Kassettenrekorder","Hi-Fi separates",RFT,????,Fixed,,3389,2018-07-12,"Fortsetzung vom letzten mal. Abspielen von Kassetten funktioniert nicht mehr.Antriebsriemen gewechselt."
anstiftung_1576,anstiftung,DEU,"Haushaltsgeräte ~ Standmixer","Food processor",Unknown,????,Fixed,,3389,2018-07-12,"Angeblich funktionierte er nicht mehr.Wegen einer weggebrochenen Nase am Mixerbecher funktionierte er nur noch in einer von drei möglichen Stellungen. Wir markierten diese Stellung."
anstiftung_1577,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemühle","Food processor",Unknown,????,Unknown,,3389,2018-07-12,"funktionierte nicht mehr. Kabelbruch am Stecker, Wackelkontakt am Einschalter und ein vergossener Reedschalter für die Deckelkontrolle funktionierte nicht."
anstiftung_1578,anstiftung,DEU,"Elektro Sonstiges ~ Akkuschrauber","Power tool",Metabo,????,Repairable,,3389,2018-07-12,"lud die Akkus nicht mehr auf.defekten Steuer-IC im Schaltnetzteil."
anstiftung_1579,anstiftung,DEU,"Computer ~ Computermaus","PC accessory",Trust,????,Fixed,,3389,2018-07-12,"Unsichere USB-Geräte-Erkennung am PC.Kabelbruch am Mausgehäuse. Leider war dort keine gute Knickschutztülle angebracht, sodass der Bruch möglich war."
anstiftung_1580,anstiftung,DEU,"Unterhaltungselektronik ~ Videorekorder","DSLR/video camera",Panasonic,????,Unknown,,3389,2018-06-14,"Warf die Kassette nicht mehr aus.Zahnrad mit fehlenden Zähnen in der Mechanik."
anstiftung_1581,anstiftung,DEU,"Unterhaltungselektronik ~ Kassettenrekorder","Hi-Fi separates",RFT,????,Repairable,,3389,2018-06-14,"Abspielen von Kassetten funktioniert nicht mehr.Antriebsriemen verschlissen."
anstiftung_1582,anstiftung,DEU,"Elektro Sonstiges ~ Steckdosenleiste","Small home electrical",Unknown,????,Unknown,,3389,2018-06-14,"Schalter funktionierte nicht zuverlässig."
anstiftung_1583,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Privileg,????,"End of life",,3389,2018-06-14,"undicht, Wasser tritt aus.Undichtigkeit am Heizelement."
anstiftung_1584,anstiftung,DEU,"Haushaltsgeräte ~ Wasserkocher",Kettle,Unknown,????,Fixed,,3389,2018-06-14,"Funktioniert nur in einer bestimmten Stellung auf dem Sockel.Kontakte gereinigt und nachjustiert."
anstiftung_1585,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Bosch,????,Fixed,,3389,2018-05-09,"Einschalter lässt sich nicht mehr bedienen.Schalterbefestigung schlecht konstruiert.Schalter eingeklebt."
anstiftung_1586,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",Philips,????,Repairable,,3389,2018-05-09,"Konnte keine Kassetten mehr abspielen.Gummiriemen verschlissen."
anstiftung_1587,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor",Krups,????,Repairable,,3389,2018-05-09,"Schlechte Rührleistung, geriet oft ins Stocken.Plastik-Zahnräder verschlissen."
anstiftung_1589,anstiftung,DEU,"Unterhaltungselektronik ~ Lautsprecher(boxen)","Hi-Fi separates",Unknown,????,Fixed,,3389,2018-05-09,"Funktionierte nicht mehr. Sturzschaden.Akku innen verrutscht, Protection-Board gebrochen. Kein Ersatzakku beschaffbar, daher Protection-Board repariert."
anstiftung_1590,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor","Hit Company",????,Unknown,,3389,2018-05-09,"ließ sich nicht mehr ausschalten und schlug beim Betrieb Funken. Schalter völlig verkohlt und die Schaltkontakte verbrannt"
anstiftung_1591,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",Panasonic,????,Fixed,,3389,2018-05-09,"im Batteriebetrieb einen Wackelkontakt. Kontakte gereinigt."
anstiftung_1592,anstiftung,DEU,"Unterhaltungselektronik ~ Fernbedienung","TV and gaming-related accessories",Unknown,????,Unknown,,3389,2018-05-09,"Aussetzer auf manchen Tasten."
anstiftung_1593,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,HP,????,Unknown,,3389,2018-05-09,"Eingesetzte Tintenpatronen wurden nicht erkannt.Keine Originalpatronen, vermutlich das Problem."
anstiftung_1594,anstiftung,DEU,"Unterhaltungselektronik ~ CD-Player","Handheld entertainment device",Sony,????,Fixed,,5073,2019-02-26,"CD-Laufwerk erkannte nur sporadisch CDs. Säuberung der Laseroptik, jedoch kein Erfolg. Nachregulierung des Laserstrahlstrom am Potentiometer - alle mitgebrachten CDs wurden wieder erkannt und abgespielt."
anstiftung_1595,anstiftung,DEU,"Elektro Sonstiges ~ Fön","Hair dryer",Philips,????,Fixed,,5073,2019-02-26,"Der Philips „Salon Dry Compact“ Haartrockner lief nach kurzer Zeit heiß und brachte sogar die Plastikteile des Föhns zum Schmelzen. Wir reinigten ihn ausgiebig mit Wattestäbchen und fanden etliche Haar- und Staubflusen, welche einen ausreichenden Luftstrom verhinderten. Wieder zusammengebaut, fand die Hitze nun den Weg aus dem Föhn zum Haar."
anstiftung_1596,anstiftung,DEU,"Elektro Sonstiges ~ LED-Licht/LED-Leuchte","Decorative or safety lights",Unknown,????,Repairable,,5073,2019-02-26,"Ein LED-Baustrahler funktionierte nicht mehr. Wir erleuchteten zumindest seinen Besitzer mit der Erkenntnis, dass ein paar von den in Reihe geschalteten LEDs auf der Modulleiterplatte defekt sind. Er kauft sich nun ein neues komplettes LED-Modul, welches preiswert zu haben ist, und baut es selbst ein."
anstiftung_1597,anstiftung,DEU,"Computer ~ USB-Hub","PC accessory",Hama,????,Repairable,,5073,2019-02-26,"Wackelkontakt am Mini-USB-Kabel eines USB-Hub. Neues USB-Kabel wird benötigt."
anstiftung_1598,anstiftung,DEU,"Unterhaltungselektronik ~ Kopfhörer",Headphones,Sony,????,Unknown,,5073,2019-02-26,"Wackelkontkt am Laufsprecher. Lötversuch schlug fehl. Aus zeitgründen vertagt."
anstiftung_1599,anstiftung,DEU,"Haushaltsgeräte ~ Standmixer","Food processor","Switch On",????,Repairable,,5073,2019-02-26,"Die Sicherung des Standmixers war defekt. NAch dem Austausch drehte sich der Motor nur kurz, bevor sie sich ein weiteres Mal dunkel färbte. Ein Defekt im Motor liegt nahe und eine Verschrottung bleibt wohl leider nicht erspart"
anstiftung_1600,anstiftung,DEU,"Haushaltsgeräte ~ Küchenmaschine","Food processor",Moulinex,????,Fixed,,5073,2019-02-26,"Bei der Küchenmaschine drehte sich die Antriebswelle nicht mit. Sie wurde komplett demontiert, bis wir eine ausgerastete Kupplungsmechanik entdeckten. Diese wurde vorsichtig wieder eingerastet und dann funktionierte die MAschine wieder."
anstiftung_1601,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio","VEB Messgerätewerk Zwönitz",????,Fixed,,5073,2019-02-26,"Das Kofferradio gab nur gratzende bis gänzlich keine Töne von sich. Nach ein wenig Kontaktspray der Schieberegler und -Schalter gab es wieder normale Töne von sich."
anstiftung_1602,anstiftung,DEU,"Elektro Sonstiges ~ Verstärker","Hi-Fi separates",Denon,????,Fixed,,5073,2019-02-26,"Fortsetzung der Reparatur des Denon Verstärkers. Die Signale wurden bis zum Ausgang verfolgt und oszillierten auch dort. Nachlöten an verschiedenen Stellen der Leiterplatte. Beim anschließenden Test lief das Gerät einwandfrei."
anstiftung_1603,anstiftung,DEU,"Haushaltsgeräte ~ Staubsauger",Vacuum,Siemens,????,Fixed,,3389,2018-04-12,"funktionierte nicht mehr.Kabelbruch im Aufwickler."
anstiftung_1604,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor",Braun,????,Fixed,,3389,2018-04-12,"Probleme am Schalter und machte sehr laute Geräusche.Schalter repariert, Motorritzel längs aufgerissen. Besitzer will Ersatzteile im Internet besorgen und selbst reparieren."
anstiftung_1605,anstiftung,DEU,"Unterhaltungselektronik ~ Kassettenrekorder","Hi-Fi separates",Tascam,????,Fixed,,3389,2018-04-12,"Klinkenstecker in Buchse verklemmt und stecken geblieben.Stecker nach und nach zerlegt und entfernt."
anstiftung_1606,anstiftung,DEU,"Elektro Sonstiges ~ Elektrorasierer","Hair & beauty item",Unknown,????,Repairable,,3389,2018-04-12,"Gerät kann icht mehr aufgeladen werden.Am Anschluss für das Ladegerät war ein Pin abgebrochen."
anstiftung_1607,anstiftung,DEU,"Unterhaltungselektronik ~ Walkman","Hi-Fi integrated",Panasonic,????,Fixed,,3389,2018-04-12,"spielte die Kassetten nicht mehr ab.Verschlissene Gummiriemen gewechselt und Motoranschluss nachgelötet."
anstiftung_1608,anstiftung,DEU,"Unterhaltungselektronik ~ HiFi-Musik-Anlage","Hi-Fi integrated",CSM,????,Fixed,,3389,2018-04-12,"- Schalter für Radio/CD funktionierte nicht zuverlässig."
anstiftung_1609,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Severin,????,Unknown,,3389,2018-04-12,"Heizte nicht mehr.Heizung durchgebrannt."
anstiftung_1610,anstiftung,DEU,"Haushaltsgeräte ~ Haarschneidemaschine","Hair & beauty item",Philips,????,"End of life",,3389,2018-04-12,"machte neuerdings laute Laufgeräusche.Scherkopf gereinigt und geschmiert.Gerät billig konstruiert und leiert nun langsam aus."
anstiftung_1611,anstiftung,DEU,"Elektro Sonstiges ~ Heizdecke / Heizkissen","Small home electrical",Unknown,????,Repairable,,3389,2018-04-12,"Wurde nicht mehr warm.Heizschleife unterbrochen."
anstiftung_1612,anstiftung,DEU,"Unterhaltungselektronik ~ CD-Player","Handheld entertainment device",Sony,????,Unknown,,3389,2018-04-12,"CDs wurde nicht mehr erkannt.Lasereinheit gereinigt."
anstiftung_1613,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeevollautomat","Coffee maker",Unknown,????,Unknown,,3389,2018-03-23,"keine Funktion"
anstiftung_1614,anstiftung,DEU,"Haushaltsgeräte ~ Standmixer","Food processor","Rossmann Ideenwelt",????,Fixed,,3389,2018-03-23,"Hebel am Schalter abgebrochen.Hebel durch mitgebrachtes Ersatzteil ersetzt."
anstiftung_1615,anstiftung,DEU,"Unterhaltungselektronik ~ DVD-Player","TV and gaming-related accessories",SEG,????,Fixed,,3389,2018-03-23,"liest manche DXDs nicht.Linse mit Alkohol gereinigt."
anstiftung_1616,anstiftung,DEU,"Elektro Sonstiges ~ Heißklebepistole","Small home electrical",Unknown,????,Fixed,,3389,2018-03-23,"Wurde heiß, aber es kam kein Kleber mehr heraus.Abzugsmechanik war ausgehangen. Wieder eingehängt."
anstiftung_1617,anstiftung,DEU,"Haushaltsgeräte ~ Spielzeug",Toy,Unknown,????,Fixed,,3389,2018-03-23,"Einige Metallteile waren abgebrochen.Wieder angeklebt."
anstiftung_1618,anstiftung,DEU,"Unterhaltungselektronik ~ Kopfhörer",Headphones,Philips,????,Fixed,,3389,2018-03-23,"funktionierte nicht mehr.KabelbruchDas Kabel wurde in den Hörmuscheln wieder neu angeschlossen."
anstiftung_1619,anstiftung,DEU,"Elektro Sonstiges ~ Akkuschrauber","Power tool","Black & Decker",????,Unknown,,3389,2018-03-23,"Schlagfunktion ließ sich nicht mehr abstellen.Bohrfutter sollte demontiert werden, aber Gehäuse war kaputt und die Schraube am Bohrfutter stark abgenutzt"
anstiftung_1620,anstiftung,DEU,"Haushaltsgeräte ~ Handmixer","Food processor",Silvercrest,????,Unknown,,3389,2018-03-23,"quietschte im Betrieb sehr stark zerlegt, Getriebe geschmiert"
anstiftung_1621,anstiftung,DEU,"Unterhaltungselektronik ~ Kopfhörer",Headphones,"Tempi Tec",????,Unknown,,3389,2018-03-23,"keine Funktion."
anstiftung_1622,anstiftung,DEU,"Unterhaltungselektronik ~ CD-Player","Handheld entertainment device",AIWA,????,Fixed,,5073,2019-02-28,"Ein betagtes CD-Kompaktradio litt unter einer Leseschwäche des CD- und des Kassettenlaufwerkes. Nach dem Reinigen der Laseroptik und des Tonabnehmerkopfes mit einem Isopropanol-getränkten Wattestäbchen las das Radio die Silberscheiben wieder problemlos und funktionierte auch die Kassettenwiedergabe ohne Störungen."
anstiftung_1623,anstiftung,DEU,"Elektro Sonstiges ~ Lichterkette","Decorative or safety lights",Unknown,????,Unknown,,5073,2019-02-28,"Bei einer Weihnachtsdekoration blieb dunkel. Ursache war eine Untersuchung zwischen zwei Kerzen. Eine Reparatur wäre zwar prinzipiell möglich, erfordert jedoch eine komplette Restauration mit Zerlegung der verleimten Holzkonstruktion und Erneuerung der Verdrahtung. Die Besitzerin möchte dies daher noch einmal erwägen."
anstiftung_1624,anstiftung,DEU,"Elektro Sonstiges ~ Zahnbürste, elektrisch","Hair & beauty item",Philips,????,Unknown,,5073,2019-02-28,"Die Zahnbürste ließ sich nicht mehr einschalten. Die Besitzerin hatte sie bereits nach einer Anleitung von iFixit zerlegt und ersuchte uns nun um Hilfe beim Auslöten und Tauschen des als erschöpft vermuteten Lithium-Ionen-Akkus. Der Akku stellte sich beim Nachmessen aber als in Ordnung heraus. Weitere Tests deuteten viel mehr auf einen Defekt der Elektronik hin. Diese zog, auch ohne Motor, viel zu viel Strom und schaltete nach kurzem Betrieb sofort wieder ab. Spannungen wurden gemessen, einige Halbleiter getestet, doch der Fehler konnte nicht lokalisiert werden. Wir verdächtigten den verbauten PIC-Mikrocontroller oder einen der übrigen SMD-Schaltkreise, die wir aber mangels Datenblatt in der verbliebenen Zeit nicht näher testen konnten. Diese Zahnbürste ist damit wohl leider Schrott."
anstiftung_1625,anstiftung,DEU,"Elektro Sonstiges ~ Kühlbox","Small home electrical",Severin,????,Unknown,,5073,2019-02-28,"Die Besitzer einer Severin „KB2920“ Kühlbox brachten den Deckel mit der elektrischen Kühleinheit zu uns, da diese am Stromnetz keine Funktion mehr zeigte, bei einer Speisung mit 12 V über das Bordnetz im Auto hingegen aber lief. Dies deutete bereits auf einen Defekt des internen Schaltnetzteils, das wir uns sogleich näher ansahen. Darin fand sich neben einer verrußten Stelle auf der Leiterplatte auch eine durchgebrannte Sicherung, die wir ersetzten und das Gerät testweise in Betrieb nahmen. Dabei löste diese aber sofort erneut aus. Wir sahen uns leider außerstande, das zu reparieren. Mit einem neuen Schaltnetzteil könnte man das Gerät sicher noch retten. Die Besitzer wollen es sich überlegen."
anstiftung_1626,anstiftung,DEU,"Computer ~ Drucker",Printer/scanner,Epson,????,Fixed,,5073,2019-02-28,"Ein Epson „XS240W“ Multifunktionsdrucker lieferte beim Farbausdruck kein ordentliches Bild mehr. Scheinbar war der Druckkopf bereits ziemlich eingetrocknet. Nachdem wir mehrmals eine Druckkopfreinigung durchgeführt und Testausdrucke vorgenommen hatten, zeigt sich bereits ein deutlich verbessertes Druckbild, mit dem der Besitzer wieder zufrieden war. Wir empfahlen ihm noch, längere Standzeiten zu vermeiden und zukünftig besser Originaltinte für das Gerät zu verwenden."
anstiftung_1627,anstiftung,DEU,"Elektro Sonstiges ~ Schleifer","Power tool","Ningbo Jiulin Electronics",2018,Fixed,,5073,2019-02-28,"Ein „EH 13637“ Schleifgerät von Ningbo Jiulin Electronics ließ seine Dienste beim Schärfen von Messern und Scheren ganz schön schleifen, denn der Motor blieb bei Belastung immer sofort stehen. Nach der schwierigen Zerlegung erkannten wir, wie fehlkonstruiert der gesamte Aufbau war: das Schleifwerk wurde von einem unterdimensionierten Gleichstrommotor angetrieben, der wiederum von einem Transformator mit anschließender Gleichrichterschaltung versorgt wurde. Eine der vier Dioden des Graetz-Brückengleichrichters war von der Platine gebrochen, sodass nur eine Halbwelle der Wechselspannung vom Motor genutzt werden konnte, er also lediglich mit halber Leistung lief. Für uns sah es so aus, als sei dies bereits beim Einbau in das Gehäuse passiert. Wir korrigierten diesen Pfusch ab Werk und löteten die Diode wieder an. Nun läuft das Teil so, wie es soll."
anstiftung_1628,anstiftung,DEU,"Elektro Sonstiges ~ Digitalkamera","Digital compact camera",Sony,????,Fixed,,5073,2019-02-28,"Im Falle einer SONY „Cyber Shot DSC WX350“ Digitalkamera war der Auslöser und Zoomknopf nach einem Sturz ohne Funktion. Wir zerlegten die Kamera und fanden ein locker sitzendes Flexkabel, das wieder ordentlich in den Steckverbinder auf der Bedienplatine eingesteckt wurde. Danach funktionierte der Apparat dann auch wieder wie zuvor."
anstiftung_1629,anstiftung,DEU,"Unterhaltungselektronik ~ Kopfhörer",Headphones,Sony,????,Fixed,,5073,2019-02-28,"Fortgesetzt wurde die Reparatur am SONY Kopfhörer RepairCafé zwei Tage zuvor. Der Kabelbruch im Zuleitungskabel konnte durch die bisherigen Reparaturversuche noch nicht behoben werden. Heute jedoch lokalisierten wir endlich die schadhafte Stelle im Bereich nahe der Hörmuschel und beseitigten das Problem durch Einkürzen und neu Anschließen des Kabels."
anstiftung_1630,anstiftung,DEU,"Haushaltsgeräte ~ Kaffeemaschine","Coffee maker",Philips,????,Unknown,,5073,2019-02-28,"Relativ simpel erschien zunächst der Wackelkontakt am Netzschalter einer Philips „Café gourmet“ Kaffeemaschine. Ein neuer Schalter sollte hier Abhilfe schaffen, wird im Internet aber nur zu Preisen um 18 EUR angeboten - ein stolzer und unnachvollziehbar hoher Preis für einen unscheinbaren Wechselschalter mit Glimmlämpchen! Dies war der Besitzerin dann doch zu teuer. Sie will die Maschine daher wie bisher mit dem Defekt weiternutzen."
anstiftung_1631,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,Unknown,????,Unknown,,5073,2019-02-28,"Eine Tischlampe ließ sich nicht mehr einschalten. Wir versuchten gemeinsam, das Gehäuse zu öffnen, was durch die Konstruktion aber doch sehr erschwert wurde. Hier werden wir beim nächsten Mal weitermachen, wenn der Gast mit etwas mehr Zeit wiederkommt. Eventuell gelingt es ihm aber auch selbst, die Lampe zu zerlegen. Er will es jedenfalls daheim noch einmal versuchen."
anstiftung_1632,anstiftung,DEU,"Elektro Sonstiges ~ Schreibmaschine","Small home electrical","Triumph Adler",????,Fixed,,5073,2019-03-07,"Einige Tasten der Tastatur waren verklemmt, was am Staub und Schmutz der Jahrzehnte lag, die diese Schreibmaschine auf dem Buckel hatte. Nach einer Reinigung ließen sich die Tasten wieder leichtgängig bedienen."
anstiftung_1633,anstiftung,DEU,"Elektro Sonstiges ~ Schreibmaschine","Small home electrical","Triumph Adler",????,Fixed,,5073,2019-03-07,"Die Schreibmaschine war bei einem Sturz beschädigt, sodass der Wagen ständig über die Endposition hinausfuhr. Hier half die Demontage des Gehäuses, ein kurzer Test und der erneute Zusammenbau wahre Wunder. Offenbar war durch den Sturz eines der Gehäuseteile nicht richtig eingerastet und sorgte für die Fehlfunktion."
anstiftung_1634,anstiftung,DEU,"Elektro Sonstiges ~ Schreibmaschine","Small home electrical","Triumph Adler",????,Unknown,,5073,2019-03-07,"Bei dieser Schreibmaschine lag ein Defekt der Display-Hinterleuchtung vor. Die Kaltlichtlampe (CCFL) zündete nicht mehr zuverlässig, obwohl sie vom Inverter korrekt mit Spannung versorgt wurde. Sie ist wohl am Ende ihrer Lebensdauer angelangt und muss getauscht werden. Die Besitzer wollen sie als Ersatzteilspender für die übrigen Maschinen aufheben."
anstiftung_1636,anstiftung,DEU,"Elektro Sonstiges ~ Lampe",Lamp,"Fabas Luce",????,Repairable,,5073,2019-03-07,"Bei der Stehlampe funktionierte nur noch der 230V-Lampenteil. Die dimmbare Stiftsockellampe hingegen blieb dunkel. Wir prüften zunächst alle zugehörigen Kabelverbindungen auf Durchgang und untersuchten auch die Kontakte im Lampensockel, doch da war alles in Ordnung. Damit konnte es eigentlich nur noch an der Dimmer-Elektronik liegen, die wir dann aber nicht näher unter die Lupe nahmen, weil die Besitzerin nicht länger bleiben konnte. Beim nächsten Mal soll es hier jedoch weitergehen."
anstiftung_1637,anstiftung,DEU,"Unterhaltungselektronik ~ Plattenspieler","Hi-Fi separates","VEB Phonotechnik Pirna/Zittau",1984,Fixed,,5073,2019-03-07,"Der Plattenspieler ließ sich nicht mehr einschalten. Unser Experte für solche Geräte kannte das Fehlerbild bereits von früheren Reparaturen und stellte schnell eine durchgebrannte Motorsicherung fest. Als diese ausgewechselt war, lief und dudelte die Stereoschallplattenwiedergabeanlage wieder wie gewohnt."
anstiftung_1638,anstiftung,DEU,"Unterhaltungselektronik ~ Radio","Portable radio",TEAC,????,Fixed,,5073,2019-03-07,"Die Pufferbatterie im Gerät war am Ende ihres Lebens angelangt und offenbar auch ausgelaufen. Zum Glück war dadurch kein größerer Schaden entstanden und die Platine nicht in Mitleidenschaft gezogen worden. Der Besitzer hatte sich bereits um eine passende Ersatzbatterie gekümmert und benötigte lediglich etwas Hilfe beim Auslöten der alten und Einlöten der neuen Zelle. Nach kurzer Unterweisung in die Bedienung der Lötstation hat er die Reparatur dann selbstständig durchgeführt - sehr gut!"
